id1,text1,entity1,id2,text2,entity2,text_similarity_score,entity_similarity_score,date_difference
nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,nifty_170,REG - Stock Exch Notice - Admission to Trading - 10/11/2010,reg - stock exch notice|admission|trading|exch,0.98035747,1.0,41
nifty_237,REG - Stock Exch Notice - Admission to Trading - 16/03/2011,reg - stock exch notice|admission|trading|exch,nifty_275,REG - Stock Exch Notice - Admission to Trading - 24/05/2011,reg - stock exch notice|admission|trading|exch,0.9803496,1.0,69
nifty_119,REG - Stock Exch Notice - Admission to Trading - 11/08/2010,reg - stock exch notice|admission|trading|exch,nifty_227,REG - Stock Exch Notice - Admission to Trading - 28/02/2011,reg - stock exch notice|admission|trading|exch,0.9803421,1.0,201
nifty_288,REG - Stock Exch Notice - Admission to Trading - 16/06/2011,reg - stock exch notice|admission|trading|exch,nifty_502,REG - Stock Exch Notice - Admission to Trading - 17/07/2012,reg - stock exch notice|admission|trading|exch,0.9803325,1.0,397
nifty_121,REG - Stock Exch Notice - Admission to Trading - 16/08/2010,reg - stock exch notice|admission|trading|exch,nifty_318,REG - Stock Exch Notice - Admission to Trading - 10/08/2011,reg - stock exch notice|admission|trading|exch,0.9802948,1.0,359
nifty_187,REG - Stock Exch Notice - Admission to Trading - 14/12/2010,reg - stock exch notice|admission|trading|exch,nifty_394,REG - Stock Exch Notice - Admission to Trading - 28/12/2011,reg - stock exch notice|admission|trading|exch,0.98027784,1.0,379
nifty_498,REG - Stock Exch Notice - Admission to Trading - 10/07/2012,reg - stock exch notice|admission|trading|exch,nifty_502,REG - Stock Exch Notice - Admission to Trading - 17/07/2012,reg - stock exch notice|admission|trading|exch,0.9802684,1.0,7
nifty_318,REG - Stock Exch Notice - Admission to Trading - 10/08/2011,reg - stock exch notice|admission|trading|exch,nifty_499,REG - Stock Exch Notice - Admission to Trading 11/07/2012,reg - stock exch notice|admission|trading|exch,0.9802571,1.0,336
nifty_103,REG - Stock Exch Notice - Admission to Trading - 14/07/2010,reg - stock exch notice|admission|trading|exch,nifty_473,REG - Stock Exch Notice - Admission to Trading - 22/05/2012,reg - stock exch notice|admission|trading|exch,0.9802507,1.0,678
nifty_192,REG - Stock Exch Notice - Admission to Trading - 22/12/2010,reg - stock exch notice|admission|trading|exch,nifty_394,REG - Stock Exch Notice - Admission to Trading - 28/12/2011,reg - stock exch notice|admission|trading|exch,0.98023605,1.0,371
nifty_227,REG - Stock Exch Notice - Admission to Trading - 28/02/2011,reg - stock exch notice|admission|trading|exch,nifty_237,REG - Stock Exch Notice - Admission to Trading - 16/03/2011,reg - stock exch notice|admission|trading|exch,0.9802339,1.0,16
nifty_243,REG - Stock Exch Notice - Admission to Trading - 28/03/2011,reg - stock exch notice|admission|trading|exch,nifty_473,REG - Stock Exch Notice - Admission to Trading - 22/05/2012,reg - stock exch notice|admission|trading|exch,0.98023075,1.0,421
nifty_244,REG - Stock Exch Notice - Admission to Trading -  29/03/2011,reg - stock exch notice|admission|trading|exch,nifty_360,REG - Stock Exch Notice - Admission to Trading - 25/10/2011,reg - stock exch notice|admission|trading|exch,0.9802147,1.0,210
nifty_237,REG - Stock Exch Notice - Admission to Trading - 16/03/2011,reg - stock exch notice|admission|trading|exch,nifty_485,REG - Stock Exch Notice - Admission to Trading - 13/06/2012,reg - stock exch notice|admission|trading|exch,0.9802039,1.0,455
nifty_154,REG - Stock Exch Notice - Admission to Trading - 13/10/2010,reg - stock exch notice|admission|trading|exch,nifty_505,REG - Stock Exch Notice - Admission to Trading - 23/07/2012,reg - stock exch notice|admission|trading|exch,0.9801988,1.0,649
nifty_121,REG - Stock Exch Notice - Admission to Trading - 16/08/2010,reg - stock exch notice|admission|trading|exch,nifty_154,REG - Stock Exch Notice - Admission to Trading - 13/10/2010,reg - stock exch notice|admission|trading|exch,0.9801692,1.0,58
nifty_141,REG - Stock Exch Notice - Admission to Trading - 21/09/2010,reg - stock exch notice|admission|trading|exch,nifty_476,REG - Stock Exch Notice - Admission to Trading - 29/05/2012,reg - stock exch notice|admission|trading|exch,0.98016894,1.0,616
nifty_438,REG - Stock Exch Notice - Admission to Trading - 20/03/2012,reg - stock exch notice|admission|trading|exch,nifty_485,REG - Stock Exch Notice - Admission to Trading - 13/06/2012,reg - stock exch notice|admission|trading|exch,0.98016554,1.0,85
nifty_103,REG - Stock Exch Notice - Admission to Trading - 14/07/2010,reg - stock exch notice|admission|trading|exch,nifty_376,REG - Stock Exch Notice - Admission to Trading - 22/11/2011,reg - stock exch notice|admission|trading|exch,0.9801565,1.0,496
nifty_195,REG - Stock Exch Notice - Admission to Trading - 29/12/2010,reg - stock exch notice|admission|trading|exch,nifty_362,REG - Stock Exch Notice - Admission to Trading - 27/10/2011,reg - stock exch notice|admission|trading|exch,0.9801497,1.0,302
nifty_166,REG - Stock Exch Notice - Admission to Trading - 03/11/2010,reg - stock exch notice|admission|trading|exch,nifty_187,REG - Stock Exch Notice - Admission to Trading - 14/12/2010,reg - stock exch notice|admission|trading|exch,0.9801447,1.0,41
nifty_112,REG - Stock Exch Notice - Admission to Trading - 29/07/2010,reg - stock exch notice|admission|trading|exch,nifty_122,REG - Stock Exch Notice - Admission to Trading - 17/08/2010,reg - stock exch notice|admission|trading|exch,0.9801198,1.0,19
nifty_110,REG - Stock Exch Notice - Admission to Trading - 27/07/2010,reg - stock exch notice|admission|trading|exch,nifty_534,REG - Stock Exch Notice - Admission to Trading - 12/09/2012,reg - stock exch notice|admission|trading|exch,0.9801146,1.0,778
nifty_122,REG - Stock Exch Notice - Admission to Trading - 17/08/2010,reg - stock exch notice|admission|trading|exch,nifty_154,REG - Stock Exch Notice - Admission to Trading - 13/10/2010,reg - stock exch notice|admission|trading|exch,0.98010033,1.0,57
nifty_394,REG - Stock Exch Notice - Admission to Trading - 28/12/2011,reg - stock exch notice|admission|trading|exch,nifty_500,REG - Stock Exch Notice - Admission to Trading - 12/07/2012,reg - stock exch notice|admission|trading|exch,0.9800463,1.0,197
nifty_103,REG - Stock Exch Notice - Admission to Trading - 14/07/2010,reg - stock exch notice|admission|trading|exch,nifty_288,REG - Stock Exch Notice - Admission to Trading - 16/06/2011,reg - stock exch notice|admission|trading|exch,0.98003113,1.0,337
nifty_237,REG - Stock Exch Notice - Admission to Trading - 16/03/2011,reg - stock exch notice|admission|trading|exch,nifty_500,REG - Stock Exch Notice - Admission to Trading - 12/07/2012,reg - stock exch notice|admission|trading|exch,0.98002756,1.0,484
nifty_142,REG - Stock Exch Notice - Admission to Trading - 22/09/2010,reg - stock exch notice|admission|trading|exch,nifty_500,REG - Stock Exch Notice - Admission to Trading - 12/07/2012,reg - stock exch notice|admission|trading|exch,0.98000795,1.0,659
nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,nifty_150,REG - Stock Exch Notice - Admission to Trading - 06/10/2010,reg - stock exch notice|admission|trading|exch,0.9799946,1.0,6
nifty_162,REG - Stock Exch Notice - Admission to Trading - 27/10/2010,reg - stock exch notice|admission|trading|exch,nifty_367,REG - Stock Exch Notice - Admission to Trading - 07/11/2011,reg - stock exch notice|admission|trading|exch,0.97999203,1.0,376
nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,nifty_444,REG - Stock Exch Notice - Admission to Trading - 29/03/2012,reg - stock exch notice|admission|trading|exch,0.9799699,1.0,546
nifty_103,REG - Stock Exch Notice - Admission to Trading - 14/07/2010,reg - stock exch notice|admission|trading|exch,nifty_501,REG - Stock Exch Notice - Admission to Trading - 16/07/2012,reg - stock exch notice|admission|trading|exch,0.9799418,1.0,733
nifty_234,REG - Stock Exch Notice - Admission to Trading - 10/03/2011,reg - stock exch notice|admission|trading|exch,nifty_499,REG - Stock Exch Notice - Admission to Trading 11/07/2012,reg - stock exch notice|admission|trading|exch,0.97991943,1.0,489
nifty_438,REG - Stock Exch Notice - Admission to Trading - 20/03/2012,reg - stock exch notice|admission|trading|exch,nifty_470,REG - Stock Exch Notice - Admission to Trading - 16/05/2012,reg - stock exch notice|admission|trading|exch,0.97987115,1.0,57
nifty_394,REG - Stock Exch Notice - Admission to Trading - 28/12/2011,reg - stock exch notice|admission|trading|exch,nifty_473,REG - Stock Exch Notice - Admission to Trading - 22/05/2012,reg - stock exch notice|admission|trading|exch,0.9798659,1.0,146
nifty_110,REG - Stock Exch Notice - Admission to Trading - 27/07/2010,reg - stock exch notice|admission|trading|exch,nifty_473,REG - Stock Exch Notice - Admission to Trading - 22/05/2012,reg - stock exch notice|admission|trading|exch,0.9798611,1.0,665
nifty_438,REG - Stock Exch Notice - Admission to Trading - 20/03/2012,reg - stock exch notice|admission|trading|exch,nifty_478,REG - Stock Exch Notice - Admission to Trading - 31/05/2012,reg - stock exch notice|admission|trading|exch,0.9798554,1.0,72
nifty_367,REG - Stock Exch Notice - Admission to Trading - 07/11/2011,reg - stock exch notice|admission|trading|exch,nifty_394,REG - Stock Exch Notice - Admission to Trading - 28/12/2011,reg - stock exch notice|admission|trading|exch,0.9798514,1.0,51
nifty_166,REG - Stock Exch Notice - Admission to Trading - 03/11/2010,reg - stock exch notice|admission|trading|exch,nifty_478,REG - Stock Exch Notice - Admission to Trading - 31/05/2012,reg - stock exch notice|admission|trading|exch,0.9798479,1.0,575
nifty_110,REG - Stock Exch Notice - Admission to Trading - 27/07/2010,reg - stock exch notice|admission|trading|exch,nifty_152,REG - Stock Exch Notice - Admission to Trading - 11/10/2010,reg - stock exch notice|admission|trading|exch,0.97984666,1.0,76
nifty_394,REG - Stock Exch Notice - Admission to Trading - 28/12/2011,reg - stock exch notice|admission|trading|exch,nifty_485,REG - Stock Exch Notice - Admission to Trading - 13/06/2012,reg - stock exch notice|admission|trading|exch,0.97984505,1.0,168
nifty_243,REG - Stock Exch Notice - Admission to Trading - 28/03/2011,reg - stock exch notice|admission|trading|exch,nifty_360,REG - Stock Exch Notice - Admission to Trading - 25/10/2011,reg - stock exch notice|admission|trading|exch,0.9798213,1.0,211
nifty_110,REG - Stock Exch Notice - Admission to Trading - 27/07/2010,reg - stock exch notice|admission|trading|exch,nifty_500,REG - Stock Exch Notice - Admission to Trading - 12/07/2012,reg - stock exch notice|admission|trading|exch,0.9798003,1.0,716
nifty_493,REG - Stock Exch Notice - Admission to Trading - 27/06/2012,reg - stock exch notice|admission|trading|exch,nifty_501,REG - Stock Exch Notice - Admission to Trading - 16/07/2012,reg - stock exch notice|admission|trading|exch,0.979773,1.0,19
nifty_470,REG - Stock Exch Notice - Admission to Trading - 16/05/2012,reg - stock exch notice|admission|trading|exch,nifty_540,REG - Stock Exch Notice - Admission to Trading - 24/09/2012,reg - stock exch notice|admission|trading|exch,0.9797651,1.0,131
nifty_154,REG - Stock Exch Notice - Admission to Trading - 13/10/2010,reg - stock exch notice|admission|trading|exch,nifty_540,REG - Stock Exch Notice - Admission to Trading - 24/09/2012,reg - stock exch notice|admission|trading|exch,0.97974557,1.0,712
nifty_192,REG - Stock Exch Notice - Admission to Trading - 22/12/2010,reg - stock exch notice|admission|trading|exch,nifty_486,REG - Stock Exch Notice - Admission to Trading - 14/06/2012,reg - stock exch notice|admission|trading|exch,0.97974414,1.0,540
nifty_150,REG - Stock Exch Notice - Admission to Trading - 06/10/2010,reg - stock exch notice|admission|trading|exch,nifty_275,REG - Stock Exch Notice - Admission to Trading - 24/05/2011,reg - stock exch notice|admission|trading|exch,0.9797319,1.0,230
nifty_187,REG - Stock Exch Notice - Admission to Trading - 14/12/2010,reg - stock exch notice|admission|trading|exch,nifty_505,REG - Stock Exch Notice - Admission to Trading - 23/07/2012,reg - stock exch notice|admission|trading|exch,0.97970814,1.0,587
nifty_112,REG - Stock Exch Notice - Admission to Trading - 29/07/2010,reg - stock exch notice|admission|trading|exch,nifty_192,REG - Stock Exch Notice - Admission to Trading - 22/12/2010,reg - stock exch notice|admission|trading|exch,0.97970426,1.0,146
nifty_367,REG - Stock Exch Notice - Admission to Trading - 07/11/2011,reg - stock exch notice|admission|trading|exch,nifty_486,REG - Stock Exch Notice - Admission to Trading - 14/06/2012,reg - stock exch notice|admission|trading|exch,0.97966844,1.0,220
nifty_112,REG - Stock Exch Notice - Admission to Trading - 29/07/2010,reg - stock exch notice|admission|trading|exch,nifty_367,REG - Stock Exch Notice - Admission to Trading - 07/11/2011,reg - stock exch notice|admission|trading|exch,0.9796615,1.0,466
nifty_202," Heritage Oil Plc (the ""Company""): Holding(s) in Company","heritage oil plc|the ""company|holding(s|company|heritage|oil|plc",nifty_739,Heritage Oil Plc: Holding(s) in Company,heritage oil plc|holding(s|company|heritage|oil|plc,0.97966075,0.8571428571428571,995
nifty_202," Heritage Oil Plc (the ""Company""): Holding(s) in Company","heritage oil plc|the ""company|holding(s|company|heritage|oil|plc",nifty_785,Heritage Oil Plc: Holding(s) in Company,heritage oil plc|holding(s|company|heritage|oil|plc,0.97966075,0.8571428571428571,1084
nifty_202," Heritage Oil Plc (the ""Company""): Holding(s) in Company","heritage oil plc|the ""company|holding(s|company|heritage|oil|plc",nifty_861,Heritage Oil Plc: Holding(s) in Company,heritage oil plc|holding(s|company|heritage|oil|plc,0.97966075,0.8571428571428571,1225
nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,nifty_476,REG - Stock Exch Notice - Admission to Trading - 29/05/2012,reg - stock exch notice|admission|trading|exch,0.97965837,1.0,607
nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,nifty_192,REG - Stock Exch Notice - Admission to Trading - 22/12/2010,reg - stock exch notice|admission|trading|exch,0.9796562,1.0,83
nifty_376,REG - Stock Exch Notice - Admission to Trading - 22/11/2011,reg - stock exch notice|admission|trading|exch,nifty_444,REG - Stock Exch Notice - Admission to Trading - 29/03/2012,reg - stock exch notice|admission|trading|exch,0.97965395,1.0,128
nifty_478,REG - Stock Exch Notice - Admission to Trading - 31/05/2012,reg - stock exch notice|admission|trading|exch,nifty_502,REG - Stock Exch Notice - Admission to Trading - 17/07/2012,reg - stock exch notice|admission|trading|exch,0.97963035,1.0,47
nifty_150,REG - Stock Exch Notice - Admission to Trading - 06/10/2010,reg - stock exch notice|admission|trading|exch,nifty_288,REG - Stock Exch Notice - Admission to Trading - 16/06/2011,reg - stock exch notice|admission|trading|exch,0.9796256,1.0,253
nifty_154,REG - Stock Exch Notice - Admission to Trading - 13/10/2010,reg - stock exch notice|admission|trading|exch,nifty_288,REG - Stock Exch Notice - Admission to Trading - 16/06/2011,reg - stock exch notice|admission|trading|exch,0.9796143,1.0,246
nifty_244,REG - Stock Exch Notice - Admission to Trading -  29/03/2011,reg - stock exch notice|admission|trading|exch,nifty_288,REG - Stock Exch Notice - Admission to Trading - 16/06/2011,reg - stock exch notice|admission|trading|exch,0.97961396,1.0,79
nifty_275,REG - Stock Exch Notice - Admission to Trading - 24/05/2011,reg - stock exch notice|admission|trading|exch,nifty_420,REG - Stock Exch Notice - Admission to Trading - 15/02/2012,reg - stock exch notice|admission|trading|exch,0.97961056,1.0,267
nifty_187,REG - Stock Exch Notice - Admission to Trading - 14/12/2010,reg - stock exch notice|admission|trading|exch,nifty_376,REG - Stock Exch Notice - Admission to Trading - 22/11/2011,reg - stock exch notice|admission|trading|exch,0.9795869,1.0,343
nifty_139,REG - Stock Exch Notice - Admission to Trading - 16/09/2010,reg - stock exch notice|admission|trading|exch,nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,0.97958165,1.0,14
nifty_141,REG - Stock Exch Notice - Admission to Trading - 21/09/2010,reg - stock exch notice|admission|trading|exch,nifty_444,REG - Stock Exch Notice - Admission to Trading - 29/03/2012,reg - stock exch notice|admission|trading|exch,0.9795732,1.0,555
nifty_119,REG - Stock Exch Notice - Admission to Trading - 11/08/2010,reg - stock exch notice|admission|trading|exch,nifty_362,REG - Stock Exch Notice - Admission to Trading - 27/10/2011,reg - stock exch notice|admission|trading|exch,0.979562,1.0,442
nifty_141,REG - Stock Exch Notice - Admission to Trading - 21/09/2010,reg - stock exch notice|admission|trading|exch,nifty_376,REG - Stock Exch Notice - Admission to Trading - 22/11/2011,reg - stock exch notice|admission|trading|exch,0.97956085,1.0,427
nifty_275,REG - Stock Exch Notice - Admission to Trading - 24/05/2011,reg - stock exch notice|admission|trading|exch,nifty_470,REG - Stock Exch Notice - Admission to Trading - 16/05/2012,reg - stock exch notice|admission|trading|exch,0.97955304,1.0,358
nifty_139,REG - Stock Exch Notice - Admission to Trading - 16/09/2010,reg - stock exch notice|admission|trading|exch,nifty_150,REG - Stock Exch Notice - Admission to Trading - 06/10/2010,reg - stock exch notice|admission|trading|exch,0.979551,1.0,20
nifty_170,REG - Stock Exch Notice - Admission to Trading - 10/11/2010,reg - stock exch notice|admission|trading|exch,nifty_192,REG - Stock Exch Notice - Admission to Trading - 22/12/2010,reg - stock exch notice|admission|trading|exch,0.9795083,1.0,42
nifty_141,REG - Stock Exch Notice - Admission to Trading - 21/09/2010,reg - stock exch notice|admission|trading|exch,nifty_534,REG - Stock Exch Notice - Admission to Trading - 12/09/2012,reg - stock exch notice|admission|trading|exch,0.9794649,1.0,722
nifty_478,REG - Stock Exch Notice - Admission to Trading - 31/05/2012,reg - stock exch notice|admission|trading|exch,nifty_501,REG - Stock Exch Notice - Admission to Trading - 16/07/2012,reg - stock exch notice|admission|trading|exch,0.9794631,1.0,46
nifty_112,REG - Stock Exch Notice - Admission to Trading - 29/07/2010,reg - stock exch notice|admission|trading|exch,nifty_170,REG - Stock Exch Notice - Admission to Trading - 10/11/2010,reg - stock exch notice|admission|trading|exch,0.97944385,1.0,104
nifty_166,REG - Stock Exch Notice - Admission to Trading - 03/11/2010,reg - stock exch notice|admission|trading|exch,nifty_362,REG - Stock Exch Notice - Admission to Trading - 27/10/2011,reg - stock exch notice|admission|trading|exch,0.97944045,1.0,358
nifty_141,REG - Bumper 2 S.A. - Investor Report August 2010,bumper 2 s.a.|bumper|s.a.|report|august,nifty_521,REG - Bumper 2 S.A. - Investor Report - July 2012,bumper 2 s.a.|- investor report|bumper|s.a.|investor|report|july,0.9794234,0.5,699
nifty_112,REG - Stock Exch Notice - Admission to Trading - 29/07/2010,reg - stock exch notice|admission|trading|exch,nifty_318,REG - Stock Exch Notice - Admission to Trading - 10/08/2011,reg - stock exch notice|admission|trading|exch,0.9793931,1.0,377
nifty_112,REG - Stock Exch Notice - Admission to Trading - 29/07/2010,reg - stock exch notice|admission|trading|exch,nifty_139,REG - Stock Exch Notice - Admission to Trading - 16/09/2010,reg - stock exch notice|admission|trading|exch,0.9793582,1.0,49
nifty_187,REG - Stock Exch Notice - Admission to Trading - 14/12/2010,reg - stock exch notice|admission|trading|exch,nifty_227,REG - Stock Exch Notice - Admission to Trading - 28/02/2011,reg - stock exch notice|admission|trading|exch,0.9793552,1.0,76
nifty_121,REG - Stock Exch Notice - Admission to Trading - 16/08/2010,reg - stock exch notice|admission|trading|exch,nifty_486,REG - Stock Exch Notice - Admission to Trading - 14/06/2012,reg - stock exch notice|admission|trading|exch,0.97934866,1.0,668
nifty_192,REG - Stock Exch Notice - Admission to Trading - 22/12/2010,reg - stock exch notice|admission|trading|exch,nifty_478,REG - Stock Exch Notice - Admission to Trading - 31/05/2012,reg - stock exch notice|admission|trading|exch,0.9793475,1.0,526
nifty_708,Equity Financial Holdings Inc. Q2 2013 Financial Results Conference Call Notice,financial results|equity|financial|holdings|inc.|q2,nifty_759,Equity Financial Holdings Inc. Q3 2013 Financial Results Conference Call Notice,equity financial holdings inc.|financial results|equity|financial|holdings|inc.|q3,0.9793363,0.625,91
nifty_141,REG - Stock Exch Notice - Admission to Trading - 21/09/2010,reg - stock exch notice|admission|trading|exch,nifty_367,REG - Stock Exch Notice - Admission to Trading - 07/11/2011,reg - stock exch notice|admission|trading|exch,0.97931045,1.0,412
nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,nifty_275,REG - Stock Exch Notice - Admission to Trading - 24/05/2011,reg - stock exch notice|admission|trading|exch,0.9793085,1.0,236
nifty_112,REG - Stock Exch Notice - Admission to Trading - 29/07/2010,reg - stock exch notice|admission|trading|exch,nifty_234,REG - Stock Exch Notice - Admission to Trading - 10/03/2011,reg - stock exch notice|admission|trading|exch,0.97929955,1.0,224
nifty_121,REG - Stock Exch Notice - Admission to Trading - 16/08/2010,reg - stock exch notice|admission|trading|exch,nifty_147,REG - Stock Exch Notice - Admission to Trading - 30/09/2010,reg - stock exch notice|admission|trading|exch,0.9792854,1.0,45
nifty_122,REG - Stock Exch Notice - Admission to Trading - 17/08/2010,reg - stock exch notice|admission|trading|exch,nifty_187,REG - Stock Exch Notice - Admission to Trading - 14/12/2010,reg - stock exch notice|admission|trading|exch,0.9792329,1.0,119
nifty_237,REG - Stock Exch Notice - Admission to Trading - 16/03/2011,reg - stock exch notice|admission|trading|exch,nifty_420,REG - Stock Exch Notice - Admission to Trading - 15/02/2012,reg - stock exch notice|admission|trading|exch,0.97922975,1.0,336
nifty_394,REG - Stock Exch Notice - Admission to Trading - 28/12/2011,reg - stock exch notice|admission|trading|exch,nifty_505,REG - Stock Exch Notice - Admission to Trading - 23/07/2012,reg - stock exch notice|admission|trading|exch,0.97921807,1.0,208
nifty_493,REG - Stock Exch Notice - Admission to Trading - 27/06/2012,reg - stock exch notice|admission|trading|exch,nifty_502,REG - Stock Exch Notice - Admission to Trading - 17/07/2012,reg - stock exch notice|admission|trading|exch,0.979214,1.0,20
nifty_192,REG - iShares II PLC. - Pending Revision of Prospectus,ishares ii plc|pending revision|prospectus|ishares|ii|plc,nifty_192,REG - iShares PLC - Pending Revision of Prospectus,ishares plc|pending revision|prospectus|ishares|plc,0.97916865,0.5714285714285714,0
nifty_192,REG - Stock Exch Notice - Admission to Trading - 22/12/2010,reg - stock exch notice|admission|trading|exch,nifty_493,REG - Stock Exch Notice - Admission to Trading - 27/06/2012,reg - stock exch notice|admission|trading|exch,0.9791681,1.0,553
nifty_318,REG - Stock Exch Notice - Admission to Trading - 10/08/2011,reg - stock exch notice|admission|trading|exch,nifty_486,REG - Stock Exch Notice - Admission to Trading - 14/06/2012,reg - stock exch notice|admission|trading|exch,0.97913545,1.0,309
nifty_139,REG - Stock Exch Notice - Admission to Trading - 16/09/2010,reg - stock exch notice|admission|trading|exch,nifty_318,REG - Stock Exch Notice - Admission to Trading - 10/08/2011,reg - stock exch notice|admission|trading|exch,0.9791274,1.0,328
nifty_141,REG - Bumper 2 S.A. - Investor Report August 2010,bumper 2 s.a.|bumper|s.a.|report|august,nifty_438,REG - Bumper 2 S.A. - Investor Report - February 2012,bumper 2 s.a.|- investor report|bumper|s.a.|investor|report|february,0.9790938,0.5,546
nifty_493,REG - Stock Exch Notice - Admission to Trading - 27/06/2012,reg - stock exch notice|admission|trading|exch,nifty_521,REG - Stock Exch Notice - Admission to Trading - 20/08/2012,reg - stock exch notice|admission|trading|exch,0.9790825,1.0,54
nifty_360,REG - Stock Exch Notice - Admission to Trading - 25/10/2011,reg - stock exch notice|admission|trading|exch,nifty_478,REG - Stock Exch Notice - Admission to Trading - 31/05/2012,reg - stock exch notice|admission|trading|exch,0.9790424,1.0,219
nifty_192,REG - Stock Exch Notice - Admission to Trading - 22/12/2010,reg - stock exch notice|admission|trading|exch,nifty_353,REG - Stock Exch Notice - Admission to Trading - 12/10/2011,reg - stock exch notice|admission|trading|exch,0.97902644,1.0,294
nifty_166,REG - Stock Exch Notice - Admission to Trading - 03/11/2010,reg - stock exch notice|admission|trading|exch,nifty_499,REG - Stock Exch Notice - Admission to Trading 11/07/2012,reg - stock exch notice|admission|trading|exch,0.97900146,1.0,616
nifty_142,REG - Stock Exch Notice - Admission to Trading - 22/09/2010,reg - stock exch notice|admission|trading|exch,nifty_478,REG - Stock Exch Notice - Admission to Trading - 31/05/2012,reg - stock exch notice|admission|trading|exch,0.9789952,1.0,617
nifty_119,REG - Stock Exch Notice - Admission to Trading - 11/08/2010,reg - stock exch notice|admission|trading|exch,nifty_500,REG - Stock Exch Notice - Admission to Trading - 12/07/2012,reg - stock exch notice|admission|trading|exch,0.97899234,1.0,701
nifty_227,REG - Stock Exch Notice - Admission to Trading - 28/02/2011,reg - stock exch notice|admission|trading|exch,nifty_353,REG - Stock Exch Notice - Admission to Trading - 12/10/2011,reg - stock exch notice|admission|trading|exch,0.9789821,1.0,226
nifty_501,REG - Stock Exch Notice - Admission to Trading - 16/07/2012,reg - stock exch notice|admission|trading|exch,nifty_521,REG - Stock Exch Notice - Admission to Trading - 20/08/2012,reg - stock exch notice|admission|trading|exch,0.97895974,1.0,35
nifty_237,REG - Stock Exch Notice - Admission to Trading - 16/03/2011,reg - stock exch notice|admission|trading|exch,nifty_534,REG - Stock Exch Notice - Admission to Trading - 12/09/2012,reg - stock exch notice|admission|trading|exch,0.9789578,1.0,546
nifty_355,REG - Stock Exch Notice - Admission to Trading - 17/10/2011,reg - stock exch notice|admission|trading|exch,nifty_360,REG - Stock Exch Notice - Admission to Trading - 25/10/2011,reg - stock exch notice|admission|trading|exch,0.97895676,1.0,8
nifty_243,REG - Stock Exch Notice - Admission to Trading - 28/03/2011,reg - stock exch notice|admission|trading|exch,nifty_353,REG - Stock Exch Notice - Admission to Trading - 12/10/2011,reg - stock exch notice|admission|trading|exch,0.9789519,1.0,198
nifty_470,REG - Stock Exch Notice - Admission to Trading - 16/05/2012,reg - stock exch notice|admission|trading|exch,nifty_485,REG - Stock Exch Notice - Admission to Trading - 13/06/2012,reg - stock exch notice|admission|trading|exch,0.97894603,1.0,28
nifty_122,REG - Stock Exch Notice - Admission to Trading - 17/08/2010,reg - stock exch notice|admission|trading|exch,nifty_473,REG - Stock Exch Notice - Admission to Trading - 22/05/2012,reg - stock exch notice|admission|trading|exch,0.97894037,1.0,644
nifty_360,REG - Stock Exch Notice - Admission to Trading - 25/10/2011,reg - stock exch notice|admission|trading|exch,nifty_493,REG - Stock Exch Notice - Admission to Trading - 27/06/2012,reg - stock exch notice|admission|trading|exch,0.9789294,1.0,246
nifty_275,REG - Stock Exch Notice - Admission to Trading - 24/05/2011,reg - stock exch notice|admission|trading|exch,nifty_501,REG - Stock Exch Notice - Admission to Trading - 16/07/2012,reg - stock exch notice|admission|trading|exch,0.97892463,1.0,419
nifty_187,REG - Stock Exch Notice - Admission to Trading - 14/12/2010,reg - stock exch notice|admission|trading|exch,nifty_485,REG - Stock Exch Notice - Admission to Trading - 13/06/2012,reg - stock exch notice|admission|trading|exch,0.9788983,1.0,547
nifty_309,REG - Stock Exch Notice - Admission to Trading - 25/07/2011,reg - stock exch notice|admission|trading|exch,nifty_420,REG - Stock Exch Notice - Admission to Trading - 15/02/2012,reg - stock exch notice|admission|trading|exch,0.97889155,1.0,204
nifty_110,REG - Stock Exch Notice - Admission to Trading - 27/07/2010,reg - stock exch notice|admission|trading|exch,nifty_485,REG - Stock Exch Notice - Admission to Trading - 13/06/2012,reg - stock exch notice|admission|trading|exch,0.97887427,1.0,687
nifty_309,REG - Stock Exch Notice - Admission to Trading - 25/07/2011,reg - stock exch notice|admission|trading|exch,nifty_438,REG - Stock Exch Notice - Admission to Trading - 20/03/2012,reg - stock exch notice|admission|trading|exch,0.97885936,1.0,238
nifty_353,REG - Stock Exch Notice - Admission to Trading - 12/10/2011,reg - stock exch notice|admission|trading|exch,nifty_486,REG - Stock Exch Notice - Admission to Trading - 14/06/2012,reg - stock exch notice|admission|trading|exch,0.9788446,1.0,246
